0.000000 56
0.100000 6
0.200000 0
0.300000 0
0.400000 0
0.500000 0
0.600000 1
0.700000 10
0.800000 29
0.900000 18
1.000000 4
1.100000 0
1.200000 1
1.300000 0
1.400000 4
1.500000 7
1.600000 18
1.700000 19
1.800000 12
1.900000 2
2.000000 0
2.100000 1
2.200000 3
2.300000 2
2.400000 15
2.500000 17
2.600000 16
2.700000 3
2.800000 4
2.900000 1
3.000000 3
3.100000 4
3.200000 4
3.300000 12
3.400000 17
3.500000 6
3.600000 7
3.700000 2
3.800000 2
3.900000 5
4.000000 6
4.100000 5
4.200000 7
4.300000 7
4.400000 14
4.500000 6
4.600000 1
4.700000 5
4.800000 2
4.900000 7
5.000000 6
5.100000 6
5.200000 8
5.300000 7
5.400000 6
5.500000 4
5.600000 3
5.700000 2
5.800000 9
5.900000 10
6.000000 3
6.100000 5
6.200000 9
6.300000 6
6.400000 2
6.500000 1
6.600000 4
6.700000 2
6.800000 2
6.900000 13
7.000000 12
7.100000 9
7.200000 1
7.300000 1
7.400000 0
7.500000 0
7.600000 0
7.700000 0
7.800000 0
7.900000 0
8.000000 7
8.100000 2
8.200000 1
